maturity,model,gap,r2,pval,macro_gain
60,XGB (Macro+Fwd),0,0.5289040950221007,1.5168021081368721e-05,0.020290227519127124
60,RW,0,0.8750076734354555,1.0866032500445044e-06,0.020290227519127124
60,XGB (Fwd),1,0.3206742387645022,2.939724814943201e-05,0.09862612365138423
60,XGB (Macro+Fwd),1,0.4193003624158864,3.119647186033969e-05,0.09862612365138423
60,RW,1,0.71536153128845,4.546269864014185e-06,0.09862612365138423
60,XGB (Fwd),2,0.19719102717457526,6.020387167116059e-05,0.14196845941051717
60,XGB (Macro+Fwd),2,0.33915948658509243,5.885876610500773e-05,0.14196845941051717
60,RW,2,0.5634705967449404,1.405963648271058e-05,0.14196845941051717
60,XGB (Fwd),3,0.08402257067898167,0.0001612289610709583,0.1389314073211917
60,XGB (Macro+Fwd),3,0.22295397800017336,0.0001491003408481406,0.1389314073211917
60,RW,3,0.4184983605912802,3.6418317225450636e-05,0.1389314073211917
60,XGB (Fwd),4,-0.009005037999020082,0.00046153911881785525,0.11927861634619419
60,XGB (Macro+Fwd),4,0.1102735783471741,0.00036934712590175334,0.11927861634619419
60,RW,4,0.29245233324158937,7.41288173956578e-05,0.11927861634619419
60,XGB (Fwd),5,-0.09338749889237397,0.0012340612522709904,0.11533236022380433
60,XGB (Macro+Fwd),5,0.021944861331430365,0.0009227140908814047,0.11533236022380433
60,RW,5,0.1835035769476785,0.00011514925256417285,0.11533236022380433
60,XGB (Fwd),6,-0.18050209755606206,0.002853816690382538,0.12429484583401473
60,XGB (Macro+Fwd),6,-0.056207251722047324,0.002252649560404496,0.12429484583401473
60,RW,6,0.0893550911221872,0.0001728804228666725,0.12429484583401473
60,XGB (Fwd),7,-0.25722012068236677,0.007557519543810787,0.12197604818669783
60,XGB (Macro+Fwd),7,-0.13524407249566894,0.004981990359295141,0.12197604818669783
60,RW,7,-0.01565416365611938,0.0004121947363024958,0.12197604818669783
60,XGB (Fwd),8,-0.33384556038202184,0.01595256565276204,0.11510195705915516
60,XGB (Macro+Fwd),8,-0.2187436033228667,0.013314023117401819,0.11510195705915516
60,RW,8,-0.14277936352589204,0.001438388306118199,0.11510195705915516
60,XGB (Fwd),9,-0.3961818575443392,0.026394620879958808,0.08970386009099873
60,XGB (Macro+Fwd),9,-0.3064779974533405,0.026904928206682,0.08970386009099873
60,RW,9,-0.30345103964027875,0.007244940045159964,0.08970386009099873
60,XGB (Fwd),10,-0.4729638886243368,0.042624196503557865,0.11088661348090612
60,XGB (Macro+Fwd),10,-0.3620772751434307,0.03626354355248218,0.11088661348090612
60,RW,10,-0.47851950795876275,0.03534679811905361,0.11088661348090612
60,XGB (Fwd),11,-0.5147819888745007,0.05260583893297277,0.10010134101314194
60,XGB (Macro+Fwd),11,-0.4146806478613587,0.04775607127588899,0.10010134101314194
60,RW,11,-0.6432469296574339,0.11605057201655189,0.10010134101314194
72,XGB (Fwd),0,0.4998739265737694,3.34160406534334e-06,0.02846672312441101
72,XGB (Macro+Fwd),0,0.5283406496981804,1.2405664902681579e-05,0.02846672312441101
72,RW,0,0.8635524985418332,7.371558364832609e-07,0.02846672312441101
72,XGB (Fwd),1,0.31001217701489747,1.3856076996554556e-05,0.09601024051936813
